,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
518,0.756,0.582,11,-7.726,1,0.0343,0.0592,0.0,0.161,0.605,134.07,audio_features,1fXnu2HzxbDtoyvFPWG3Bw,spotify:track:1fXnu2HzxbDtoyvFPWG3Bw,https://api.spotify.com/v1/tracks/1fXnu2HzxbDtoyvFPWG3Bw,https://api.spotify.com/v1/audio-analysis/1fXnu2HzxbDtoyvFPWG3Bw,218489,4
519,0.549,0.608,5,-8.253,1,0.0481,0.682,0.0,0.0966,0.399,78.534,audio_features,39OclE5hZematADrdfaWvE,spotify:track:39OclE5hZematADrdfaWvE,https://api.spotify.com/v1/tracks/39OclE5hZematADrdfaWvE,https://api.spotify.com/v1/audio-analysis/39OclE5hZematADrdfaWvE,175227,4
520,0.369,0.192,4,-12.151,0,0.04,0.555,8.35e-06,0.0954,0.148,175.212,audio_features,3WMj8moIAXJhHsyLaqIIHI,spotify:track:3WMj8moIAXJhHsyLaqIIHI,https://api.spotify.com/v1/tracks/3WMj8moIAXJhHsyLaqIIHI,https://api.spotify.com/v1/audio-analysis/3WMj8moIAXJhHsyLaqIIHI,228013,3
521,0.38,0.488,9,-6.637,1,0.029,0.126,7.23e-06,0.115,0.268,156.031,audio_features,6DLbBlGIOjjEj0dNN25zhZ,spotify:track:6DLbBlGIOjjEj0dNN25zhZ,https://api.spotify.com/v1/tracks/6DLbBlGIOjjEj0dNN25zhZ,https://api.spotify.com/v1/audio-analysis/6DLbBlGIOjjEj0dNN25zhZ,223120,3
522,0.786,0.853,5,-4.955,0,0.0589,0.273,0.0,0.106,0.963,125.107,audio_features,368eeEO3Y2uZUQ6S5oIjcu,spotify:track:368eeEO3Y2uZUQ6S5oIjcu,https://api.spotify.com/v1/tracks/368eeEO3Y2uZUQ6S5oIjcu,https://api.spotify.com/v1/audio-analysis/368eeEO3Y2uZUQ6S5oIjcu,157252,3
523,0.551,0.196,7,-8.063,1,0.0289,0.748,0.0,0.232,0.186,76.99,audio_features,4rcpsw8Sls6xWrmTvNtS0K,spotify:track:4rcpsw8Sls6xWrmTvNtS0K,https://api.spotify.com/v1/tracks/4rcpsw8Sls6xWrmTvNtS0K,https://api.spotify.com/v1/audio-analysis/4rcpsw8Sls6xWrmTvNtS0K,215448,4
524,0.516,0.254,9,-16.027,0,0.0589,0.816,0.855,0.189,0.304,56.829,audio_features,0WFryfbNKPXVtVQlz5dZ8H,spotify:track:0WFryfbNKPXVtVQlz5dZ8H,https://api.spotify.com/v1/tracks/0WFryfbNKPXVtVQlz5dZ8H,https://api.spotify.com/v1/audio-analysis/0WFryfbNKPXVtVQlz5dZ8H,60720,4
525,0.676,0.693,2,-6.322,1,0.0548,0.18,0.108,0.194,0.617,115.015,audio_features,0CpfO9VNiW0OGIaZO6zO3n,spotify:track:0CpfO9VNiW0OGIaZO6zO3n,https://api.spotify.com/v1/tracks/0CpfO9VNiW0OGIaZO6zO3n,https://api.spotify.com/v1/audio-analysis/0CpfO9VNiW0OGIaZO6zO3n,123821,4
526,0.677,0.522,11,-7.83,0,0.0445,0.0998,0.0553,0.709,0.458,132.994,audio_features,7culXP38P58h83PXwLQqyg,spotify:track:7culXP38P58h83PXwLQqyg,https://api.spotify.com/v1/tracks/7culXP38P58h83PXwLQqyg,https://api.spotify.com/v1/audio-analysis/7culXP38P58h83PXwLQqyg,149108,4
527,0.878,0.365,1,-11.124,1,0.483,0.0216,0.0,0.0876,0.513,77.506,audio_features,7dGXSUVah5IfIeymPFZ5vM,spotify:track:7dGXSUVah5IfIeymPFZ5vM,https://api.spotify.com/v1/tracks/7dGXSUVah5IfIeymPFZ5vM,https://api.spotify.com/v1/audio-analysis/7dGXSUVah5IfIeymPFZ5vM,139326,4
528,0.578,0.841,7,-4.974,1,0.0974,0.0593,2.48e-05,0.126,0.572,148.954,audio_features,4EK3I8YpESBMEKeyc05JRS,spotify:track:4EK3I8YpESBMEKeyc05JRS,https://api.spotify.com/v1/tracks/4EK3I8YpESBMEKeyc05JRS,https://api.spotify.com/v1/audio-analysis/4EK3I8YpESBMEKeyc05JRS,209323,4
529,0.431,0.736,9,-8.282,0,0.0755,0.00942,3.19e-05,0.185,0.139,83.627,audio_features,3l6LBCOL9nPsSY29TUY2VE,spotify:track:3l6LBCOL9nPsSY29TUY2VE,https://api.spotify.com/v1/tracks/3l6LBCOL9nPsSY29TUY2VE,https://api.spotify.com/v1/audio-analysis/3l6LBCOL9nPsSY29TUY2VE,180934,4
530,0.731,0.44,6,-6.633,1,0.0522,0.2,0.0,0.11,0.397,130.0,audio_features,50RfRlCwn9rzIrEncTJL5G,spotify:track:50RfRlCwn9rzIrEncTJL5G,https://api.spotify.com/v1/tracks/50RfRlCwn9rzIrEncTJL5G,https://api.spotify.com/v1/audio-analysis/50RfRlCwn9rzIrEncTJL5G,206890,4
531,0.473,0.591,3,-6.902,1,0.041,0.692,5e-05,0.0914,0.255,75.773,audio_features,7IP075Nyr92maaJNS52hUM,spotify:track:7IP075Nyr92maaJNS52hUM,https://api.spotify.com/v1/tracks/7IP075Nyr92maaJNS52hUM,https://api.spotify.com/v1/audio-analysis/7IP075Nyr92maaJNS52hUM,198107,4
532,0.615,0.616,8,-6.523,1,0.0622,0.0623,0.0,0.579,0.0734,89.977,audio_features,4i6cwNY6oIUU2XZxPIw82Y,spotify:track:4i6cwNY6oIUU2XZxPIw82Y,https://api.spotify.com/v1/tracks/4i6cwNY6oIUU2XZxPIw82Y,https://api.spotify.com/v1/audio-analysis/4i6cwNY6oIUU2XZxPIw82Y,201493,4
533,0.825,0.663,2,-9.414,1,0.0687,0.423,0.415,0.286,0.417,116.051,audio_features,4TNFLwe6DhtR3Wn1JKMqMJ,spotify:track:4TNFLwe6DhtR3Wn1JKMqMJ,https://api.spotify.com/v1/tracks/4TNFLwe6DhtR3Wn1JKMqMJ,https://api.spotify.com/v1/audio-analysis/4TNFLwe6DhtR3Wn1JKMqMJ,248987,4
534,0.621,0.543,9,-8.286,0,0.0401,0.0778,1.24e-06,0.148,0.23,111.984,audio_features,7dnixpDdQlIOX1L7O0pdFM,spotify:track:7dnixpDdQlIOX1L7O0pdFM,https://api.spotify.com/v1/tracks/7dnixpDdQlIOX1L7O0pdFM,https://api.spotify.com/v1/audio-analysis/7dnixpDdQlIOX1L7O0pdFM,199281,4
535,0.751,0.642,3,-5.165,0,0.087,0.0861,0.0,0.0953,0.388,95.045,audio_features,2wVDWtLKXunswWecARNILj,spotify:track:2wVDWtLKXunswWecARNILj,https://api.spotify.com/v1/tracks/2wVDWtLKXunswWecARNILj,https://api.spotify.com/v1/audio-analysis/2wVDWtLKXunswWecARNILj,169567,4
536,0.435,0.524,1,-7.834,1,0.0434,0.247,0.000318,0.057,0.294,184.011,audio_features,1sKtD5KMZgTFHbsxjgqfZh,spotify:track:1sKtD5KMZgTFHbsxjgqfZh,https://api.spotify.com/v1/tracks/1sKtD5KMZgTFHbsxjgqfZh,https://api.spotify.com/v1/audio-analysis/1sKtD5KMZgTFHbsxjgqfZh,229565,4
537,0.731,0.445,0,-8.418,1,0.0533,0.0586,1.96e-05,0.14,0.106,117.97,audio_features,55n9yjI6qqXh5F2mYvUc2y,spotify:track:55n9yjI6qqXh5F2mYvUc2y,https://api.spotify.com/v1/tracks/55n9yjI6qqXh5F2mYvUc2y,https://api.spotify.com/v1/audio-analysis/55n9yjI6qqXh5F2mYvUc2y,247160,4
538,0.619,0.806,3,-4.8,0,0.0483,0.272,0.0,0.0671,0.877,95.0,audio_features,0UHB9METy4VCXNgkcGqHqS,spotify:track:0UHB9METy4VCXNgkcGqHqS,https://api.spotify.com/v1/tracks/0UHB9METy4VCXNgkcGqHqS,https://api.spotify.com/v1/audio-analysis/0UHB9METy4VCXNgkcGqHqS,253080,4
539,0.58,0.79,2,-6.575,1,0.0329,0.00486,9.61e-05,0.322,0.567,141.912,audio_features,5BI0zQZciyoQfJxsu8CIn9,spotify:track:5BI0zQZciyoQfJxsu8CIn9,https://api.spotify.com/v1/tracks/5BI0zQZciyoQfJxsu8CIn9,https://api.spotify.com/v1/audio-analysis/5BI0zQZciyoQfJxsu8CIn9,155203,4
540,0.777,0.601,2,-5.931,1,0.126,0.0406,0.00201,0.0348,0.68,97.911,audio_features,3XKIUb7HzIF1Vu9usunMzc,spotify:track:3XKIUb7HzIF1Vu9usunMzc,https://api.spotify.com/v1/tracks/3XKIUb7HzIF1Vu9usunMzc,https://api.spotify.com/v1/audio-analysis/3XKIUb7HzIF1Vu9usunMzc,261973,4
541,0.672,0.782,5,-6.499,1,0.0421,0.148,4.73e-06,0.296,0.239,106.026,audio_features,3xYJScVfxByb61dYHTwiby,spotify:track:3xYJScVfxByb61dYHTwiby,https://api.spotify.com/v1/tracks/3xYJScVfxByb61dYHTwiby,https://api.spotify.com/v1/audio-analysis/3xYJScVfxByb61dYHTwiby,234467,4
542,0.434,0.565,0,-5.442,1,0.0296,0.349,0.0,0.219,0.0994,135.452,audio_features,2PrxwMxTSEk4oHbdY8majs,spotify:track:2PrxwMxTSEk4oHbdY8majs,https://api.spotify.com/v1/tracks/2PrxwMxTSEk4oHbdY8majs,https://api.spotify.com/v1/audio-analysis/2PrxwMxTSEk4oHbdY8majs,191208,4
543,0.898,0.732,7,-3.982,1,0.0427,0.621,1.29e-05,0.0908,0.96,115.955,audio_features,6maTPqynTmrkWIralgGaoP,spotify:track:6maTPqynTmrkWIralgGaoP,https://api.spotify.com/v1/tracks/6maTPqynTmrkWIralgGaoP,https://api.spotify.com/v1/audio-analysis/6maTPqynTmrkWIralgGaoP,142759,4
544,0.461,0.87,1,-3.458,0,0.042,0.00527,1.59e-05,0.343,0.79,155.913,audio_features,7Az7rVogNu6XpLnykVI5fA,spotify:track:7Az7rVogNu6XpLnykVI5fA,https://api.spotify.com/v1/tracks/7Az7rVogNu6XpLnykVI5fA,https://api.spotify.com/v1/audio-analysis/7Az7rVogNu6XpLnykVI5fA,176006,4
545,0.653,0.431,9,-7.375,0,0.0363,0.317,0.0,0.234,0.429,94.898,audio_features,6gnjE8oBkosBIEZroEjq4I,spotify:track:6gnjE8oBkosBIEZroEjq4I,https://api.spotify.com/v1/tracks/6gnjE8oBkosBIEZroEjq4I,https://api.spotify.com/v1/audio-analysis/6gnjE8oBkosBIEZroEjq4I,168900,4
546,0.525,0.49,4,-6.98,1,0.0305,0.448,0.0,0.154,0.14,157.888,audio_features,0le1GJUVrJW9MuWmKIjX68,spotify:track:0le1GJUVrJW9MuWmKIjX68,https://api.spotify.com/v1/tracks/0le1GJUVrJW9MuWmKIjX68,https://api.spotify.com/v1/audio-analysis/0le1GJUVrJW9MuWmKIjX68,198842,4
547,0.576,0.457,0,-6.473,1,0.0304,0.143,3.05e-05,0.0917,0.301,138.984,audio_features,0rzaRSujxA0bKyjJl6vHYq,spotify:track:0rzaRSujxA0bKyjJl6vHYq,https://api.spotify.com/v1/tracks/0rzaRSujxA0bKyjJl6vHYq,https://api.spotify.com/v1/audio-analysis/0rzaRSujxA0bKyjJl6vHYq,218577,4
548,0.664,0.401,6,-10.934,0,0.0344,0.806,3.5e-06,0.108,0.315,109.846,audio_features,4zmKGsrXjLmljb5fTaBTot,spotify:track:4zmKGsrXjLmljb5fTaBTot,https://api.spotify.com/v1/tracks/4zmKGsrXjLmljb5fTaBTot,https://api.spotify.com/v1/audio-analysis/4zmKGsrXjLmljb5fTaBTot,229943,4
549,0.548,0.445,5,-8.664,1,0.0322,0.133,0.0,0.0969,0.363,87.516,audio_features,7vfCm8tEWV9lCpyY1nvJVB,spotify:track:7vfCm8tEWV9lCpyY1nvJVB,https://api.spotify.com/v1/tracks/7vfCm8tEWV9lCpyY1nvJVB,https://api.spotify.com/v1/audio-analysis/7vfCm8tEWV9lCpyY1nvJVB,174053,3
550,0.495,0.194,0,-11.038,1,0.0311,0.924,3.41e-05,0.108,0.275,83.33,audio_features,3iVmzeoFR0AZrn8EYFnEsB,spotify:track:3iVmzeoFR0AZrn8EYFnEsB,https://api.spotify.com/v1/tracks/3iVmzeoFR0AZrn8EYFnEsB,https://api.spotify.com/v1/audio-analysis/3iVmzeoFR0AZrn8EYFnEsB,200497,4
551,0.552,0.702,9,-5.707,1,0.157,0.117,2.06e-05,0.105,0.564,169.994,audio_features,1BxfuPKGuaTgP7aM0Bbdwr,spotify:track:1BxfuPKGuaTgP7aM0Bbdwr,https://api.spotify.com/v1/tracks/1BxfuPKGuaTgP7aM0Bbdwr,https://api.spotify.com/v1/audio-analysis/1BxfuPKGuaTgP7aM0Bbdwr,178427,4
552,0.699,0.375,5,-9.428,1,0.093,0.813,0.0,0.139,0.81,179.849,audio_features,6uL6HCOsEwvnmCX4cDf65g,spotify:track:6uL6HCOsEwvnmCX4cDf65g,https://api.spotify.com/v1/tracks/6uL6HCOsEwvnmCX4cDf65g,https://api.spotify.com/v1/audio-analysis/6uL6HCOsEwvnmCX4cDf65g,141903,4
553,0.664,0.405,1,-7.413,1,0.08,0.877,0.000765,0.11,0.743,81.89,audio_features,1Ukxccao1BlWrPhYkcXbwZ,spotify:track:1Ukxccao1BlWrPhYkcXbwZ,https://api.spotify.com/v1/tracks/1Ukxccao1BlWrPhYkcXbwZ,https://api.spotify.com/v1/audio-analysis/1Ukxccao1BlWrPhYkcXbwZ,169573,3
554,0.591,0.92,5,-3.699,1,0.185,0.0524,0.0,0.0467,0.545,165.087,audio_features,38MKW2tQHtyO8djIOKlEFF,spotify:track:38MKW2tQHtyO8djIOKlEFF,https://api.spotify.com/v1/tracks/38MKW2tQHtyO8djIOKlEFF,https://api.spotify.com/v1/audio-analysis/38MKW2tQHtyO8djIOKlEFF,162787,4
555,0.776,0.541,5,-6.16,1,0.0314,0.126,0.000183,0.0918,0.548,100.015,audio_features,7fhAWoFWTKaOl1VtdqqZhf,spotify:track:7fhAWoFWTKaOl1VtdqqZhf,https://api.spotify.com/v1/tracks/7fhAWoFWTKaOl1VtdqqZhf,https://api.spotify.com/v1/audio-analysis/7fhAWoFWTKaOl1VtdqqZhf,189126,4
556,0.684,0.644,2,-6.82,1,0.0549,0.354,0.0,0.0844,0.523,129.96,audio_features,6aHT59msgWO3ivOICNFmSS,spotify:track:6aHT59msgWO3ivOICNFmSS,https://api.spotify.com/v1/tracks/6aHT59msgWO3ivOICNFmSS,https://api.spotify.com/v1/audio-analysis/6aHT59msgWO3ivOICNFmSS,223400,4
557,0.492,0.81,7,-5.315,1,0.0847,0.0416,0.00379,0.117,0.245,149.954,audio_features,1YLJVmuzeM2YSUkCCaTNUB,spotify:track:1YLJVmuzeM2YSUkCCaTNUB,https://api.spotify.com/v1/tracks/1YLJVmuzeM2YSUkCCaTNUB,https://api.spotify.com/v1/audio-analysis/1YLJVmuzeM2YSUkCCaTNUB,251840,4
558,0.65,0.574,11,-10.3,0,0.101,0.396,0.000112,0.354,0.441,83.963,audio_features,2Ggr9IfS70wYQacW8nZKPG,spotify:track:2Ggr9IfS70wYQacW8nZKPG,https://api.spotify.com/v1/tracks/2Ggr9IfS70wYQacW8nZKPG,https://api.spotify.com/v1/audio-analysis/2Ggr9IfS70wYQacW8nZKPG,237745,4
559,0.637,0.423,9,-6.754,0,0.0898,0.0929,0.0,0.113,0.198,136.857,audio_features,6HhZDGrpQuj2iLiN1JCpyl,spotify:track:6HhZDGrpQuj2iLiN1JCpyl,https://api.spotify.com/v1/tracks/6HhZDGrpQuj2iLiN1JCpyl,https://api.spotify.com/v1/audio-analysis/6HhZDGrpQuj2iLiN1JCpyl,133973,4
560,0.33,0.633,2,-9.165,0,0.0413,0.517,0.000407,0.124,0.464,99.994,audio_features,32vQdI6FztUhEAkHW4Alul,spotify:track:32vQdI6FztUhEAkHW4Alul,https://api.spotify.com/v1/tracks/32vQdI6FztUhEAkHW4Alul,https://api.spotify.com/v1/audio-analysis/32vQdI6FztUhEAkHW4Alul,248046,4
561,0.479,0.793,1,-3.853,1,0.0824,0.000311,0.000261,0.665,0.367,114.041,audio_features,6ClCR3r57iRpBPpOtU31ek,spotify:track:6ClCR3r57iRpBPpOtU31ek,https://api.spotify.com/v1/tracks/6ClCR3r57iRpBPpOtU31ek,https://api.spotify.com/v1/audio-analysis/6ClCR3r57iRpBPpOtU31ek,212289,4
562,0.391,0.815,9,-6.197,1,0.0518,0.0177,0.00226,0.276,0.647,84.383,audio_features,0pUVeEgZuNyFzIMKp67RbS,spotify:track:0pUVeEgZuNyFzIMKp67RbS,https://api.spotify.com/v1/tracks/0pUVeEgZuNyFzIMKp67RbS,https://api.spotify.com/v1/audio-analysis/0pUVeEgZuNyFzIMKp67RbS,299240,4
563,0.912,0.507,2,-11.952,1,0.0587,0.579,0.0,0.167,0.725,134.978,audio_features,3RKjTYlQrtLXCq5ncswBPp,spotify:track:3RKjTYlQrtLXCq5ncswBPp,https://api.spotify.com/v1/tracks/3RKjTYlQrtLXCq5ncswBPp,https://api.spotify.com/v1/audio-analysis/3RKjTYlQrtLXCq5ncswBPp,115556,4
564,0.559,0.563,1,-7.727,1,0.0406,0.749,0.0,0.122,0.26,81.971,audio_features,3oTJNtm0yjukzgjVmR2CKk,spotify:track:3oTJNtm0yjukzgjVmR2CKk,https://api.spotify.com/v1/tracks/3oTJNtm0yjukzgjVmR2CKk,https://api.spotify.com/v1/audio-analysis/3oTJNtm0yjukzgjVmR2CKk,179880,4
565,0.74,0.449,5,-9.392,0,0.0449,0.719,4.46e-06,0.11,0.557,119.964,audio_features,19SwuhO0bMiAcg2kyJydmj,spotify:track:19SwuhO0bMiAcg2kyJydmj,https://api.spotify.com/v1/tracks/19SwuhO0bMiAcg2kyJydmj,https://api.spotify.com/v1/audio-analysis/19SwuhO0bMiAcg2kyJydmj,200696,4
566,0.706,0.675,1,-6.351,0,0.237,0.177,0.0,0.0852,0.516,159.961,audio_features,5OLcsBO28uWHMzS0EEeZNp,spotify:track:5OLcsBO28uWHMzS0EEeZNp,https://api.spotify.com/v1/tracks/5OLcsBO28uWHMzS0EEeZNp,https://api.spotify.com/v1/audio-analysis/5OLcsBO28uWHMzS0EEeZNp,188596,4
567,0.6,0.863,8,-5.564,0,0.131,0.0203,0.000719,0.0864,0.744,159.951,audio_features,7505qe0xzCuDPaILCURnOC,spotify:track:7505qe0xzCuDPaILCURnOC,https://api.spotify.com/v1/tracks/7505qe0xzCuDPaILCURnOC,https://api.spotify.com/v1/audio-analysis/7505qe0xzCuDPaILCURnOC,227547,4
568,0.56,0.597,9,-3.929,1,0.0471,0.54,0.0,0.0945,0.534,170.041,audio_features,2WNHUp4s806SJrsj698ZX3,spotify:track:2WNHUp4s806SJrsj698ZX3,https://api.spotify.com/v1/tracks/2WNHUp4s806SJrsj698ZX3,https://api.spotify.com/v1/audio-analysis/2WNHUp4s806SJrsj698ZX3,166640,4
569,0.564,0.528,7,-7.995,0,0.0411,0.539,0.0,0.0972,0.136,119.937,audio_features,4gcC1lyxdjoTE13FPOqyHt,spotify:track:4gcC1lyxdjoTE13FPOqyHt,https://api.spotify.com/v1/tracks/4gcC1lyxdjoTE13FPOqyHt,https://api.spotify.com/v1/audio-analysis/4gcC1lyxdjoTE13FPOqyHt,164933,4
570,0.546,0.442,0,-6.541,1,0.0286,0.24,0.0,0.122,0.323,89.019,audio_features,7F9TZ2RT8rdVyzLFmfagiR,spotify:track:7F9TZ2RT8rdVyzLFmfagiR,https://api.spotify.com/v1/tracks/7F9TZ2RT8rdVyzLFmfagiR,https://api.spotify.com/v1/audio-analysis/7F9TZ2RT8rdVyzLFmfagiR,195277,4
571,0.55,0.481,4,-4.917,0,0.0395,0.0215,0.0,0.0972,0.15,108.163,audio_features,3l3iCfpZsxbxWJhYoiQNkD,spotify:track:3l3iCfpZsxbxWJhYoiQNkD,https://api.spotify.com/v1/tracks/3l3iCfpZsxbxWJhYoiQNkD,https://api.spotify.com/v1/audio-analysis/3l3iCfpZsxbxWJhYoiQNkD,198333,4
572,0.455,0.623,8,-3.878,1,0.0288,0.0739,0.000424,0.146,0.208,163.893,audio_features,10eBRyImhfqVvkiVEGf0N0,spotify:track:10eBRyImhfqVvkiVEGf0N0,https://api.spotify.com/v1/tracks/10eBRyImhfqVvkiVEGf0N0,https://api.spotify.com/v1/audio-analysis/10eBRyImhfqVvkiVEGf0N0,352187,4
573,0.707,0.83,9,-5.331,0,0.0642,0.171,0.0,0.176,0.758,128.106,audio_features,0h3dJV8JA5oxPzSF4tkz2t,spotify:track:0h3dJV8JA5oxPzSF4tkz2t,https://api.spotify.com/v1/tracks/0h3dJV8JA5oxPzSF4tkz2t,https://api.spotify.com/v1/audio-analysis/0h3dJV8JA5oxPzSF4tkz2t,203547,4
574,0.504,0.407,8,-14.462,1,0.21,0.325,0.0645,0.106,0.403,159.089,audio_features,18jbMG8etanCMt6C5wFRDa,spotify:track:18jbMG8etanCMt6C5wFRDa,https://api.spotify.com/v1/tracks/18jbMG8etanCMt6C5wFRDa,https://api.spotify.com/v1/audio-analysis/18jbMG8etanCMt6C5wFRDa,202320,4
575,0.672,0.642,5,-4.035,1,0.0313,0.0981,0.0,0.1,0.494,121.981,audio_features,1daDRI9ahBonbWD8YcxOIB,spotify:track:1daDRI9ahBonbWD8YcxOIB,https://api.spotify.com/v1/tracks/1daDRI9ahBonbWD8YcxOIB,https://api.spotify.com/v1/audio-analysis/1daDRI9ahBonbWD8YcxOIB,196453,4
576,0.665,0.59,9,-7.608,1,0.161,0.763,0.0132,0.147,0.216,77.559,audio_features,0xaFw2zDYf1rIJWl2dXiSF,spotify:track:0xaFw2zDYf1rIJWl2dXiSF,https://api.spotify.com/v1/tracks/0xaFw2zDYf1rIJWl2dXiSF,https://api.spotify.com/v1/audio-analysis/0xaFw2zDYf1rIJWl2dXiSF,239613,4
577,0.715,0.656,9,-7.257,1,0.0421,0.178,0.0378,0.186,0.415,99.996,audio_features,1QvvLc5UihfQ2nOxzhjuek,spotify:track:1QvvLc5UihfQ2nOxzhjuek,https://api.spotify.com/v1/tracks/1QvvLc5UihfQ2nOxzhjuek,https://api.spotify.com/v1/audio-analysis/1QvvLc5UihfQ2nOxzhjuek,247875,4
578,0.698,0.312,10,-10.9,0,0.0483,0.797,0.0,0.1,0.419,92.138,audio_features,4w9soAM7IrmYDhSXLp14p6,spotify:track:4w9soAM7IrmYDhSXLp14p6,https://api.spotify.com/v1/tracks/4w9soAM7IrmYDhSXLp14p6,https://api.spotify.com/v1/audio-analysis/4w9soAM7IrmYDhSXLp14p6,95440,4
579,0.358,0.363,8,-10.559,1,0.034,0.786,7.04e-06,0.142,0.173,151.15,audio_features,5ye1TParxcolbnNsOXO8qE,spotify:track:5ye1TParxcolbnNsOXO8qE,https://api.spotify.com/v1/tracks/5ye1TParxcolbnNsOXO8qE,https://api.spotify.com/v1/audio-analysis/5ye1TParxcolbnNsOXO8qE,175875,3
580,0.327,0.588,4,-6.611,1,0.0336,0.0834,0.0,0.104,0.329,161.074,audio_features,0V8FYVlBFuXXTIvRnMbZyS,spotify:track:0V8FYVlBFuXXTIvRnMbZyS,https://api.spotify.com/v1/tracks/0V8FYVlBFuXXTIvRnMbZyS,https://api.spotify.com/v1/audio-analysis/0V8FYVlBFuXXTIvRnMbZyS,236067,4
581,0.315,0.102,0,-17.621,0,0.034,0.985,0.0512,0.109,0.185,169.69,audio_features,0Oqxt6JixieLHbwMfnJGWO,spotify:track:0Oqxt6JixieLHbwMfnJGWO,https://api.spotify.com/v1/tracks/0Oqxt6JixieLHbwMfnJGWO,https://api.spotify.com/v1/audio-analysis/0Oqxt6JixieLHbwMfnJGWO,206723,3
582,0.757,0.884,10,-5.488,0,0.0404,0.00795,5.87e-05,0.0973,0.398,120.012,audio_features,1QNoKVgA758HFLu3TW2q7R,spotify:track:1QNoKVgA758HFLu3TW2q7R,https://api.spotify.com/v1/tracks/1QNoKVgA758HFLu3TW2q7R,https://api.spotify.com/v1/audio-analysis/1QNoKVgA758HFLu3TW2q7R,217907,4
583,0.435,0.768,6,-5.352,0,0.201,0.0857,0.000231,0.0918,0.378,107.588,audio_features,3XCpS4k8WqNnCpcDOSRRuz,spotify:track:3XCpS4k8WqNnCpcDOSRRuz,https://api.spotify.com/v1/tracks/3XCpS4k8WqNnCpcDOSRRuz,https://api.spotify.com/v1/audio-analysis/3XCpS4k8WqNnCpcDOSRRuz,239888,4
584,0.369,0.467,5,-9.018,1,0.0274,0.0194,0.46,0.109,0.174,94.473,audio_features,3AVrVz5rK8Hrqo9YGiVGN5,spotify:track:3AVrVz5rK8Hrqo9YGiVGN5,https://api.spotify.com/v1/tracks/3AVrVz5rK8Hrqo9YGiVGN5,https://api.spotify.com/v1/audio-analysis/3AVrVz5rK8Hrqo9YGiVGN5,290147,4
585,0.873,0.51,3,-5.35,0,0.0661,0.565,3.13e-06,0.0738,0.871,110.953,audio_features,11Ey4yJVeWEsA73KjACkVY,spotify:track:11Ey4yJVeWEsA73KjACkVY,https://api.spotify.com/v1/tracks/11Ey4yJVeWEsA73KjACkVY,https://api.spotify.com/v1/audio-analysis/11Ey4yJVeWEsA73KjACkVY,148776,4
586,0.698,0.581,1,-4.33,1,0.155,0.262,0.0,0.166,0.865,139.89,audio_features,73ZWAySu4UX5LkpCM6zjYh,spotify:track:73ZWAySu4UX5LkpCM6zjYh,https://api.spotify.com/v1/tracks/73ZWAySu4UX5LkpCM6zjYh,https://api.spotify.com/v1/audio-analysis/73ZWAySu4UX5LkpCM6zjYh,119571,4
587,0.685,0.738,8,-4.413,1,0.0595,0.0695,0.0,0.128,0.8,112.972,audio_features,4N5s8lPTsjI9EGP7K4SXzB,spotify:track:4N5s8lPTsjI9EGP7K4SXzB,https://api.spotify.com/v1/tracks/4N5s8lPTsjI9EGP7K4SXzB,https://api.spotify.com/v1/audio-analysis/4N5s8lPTsjI9EGP7K4SXzB,167614,4
588,0.559,0.871,5,-5.338,0,0.0397,7.53e-06,0.00545,0.096,0.572,104.97,audio_features,6dBUzqjtbnIa1TwYbyw5CM,spotify:track:6dBUzqjtbnIa1TwYbyw5CM,https://api.spotify.com/v1/tracks/6dBUzqjtbnIa1TwYbyw5CM,https://api.spotify.com/v1/audio-analysis/6dBUzqjtbnIa1TwYbyw5CM,213920,4
589,0.813,0.381,2,-9.339,1,0.0494,0.276,0.0,0.0985,0.434,116.028,audio_features,2cCbPPjgPMRjjwRtJhdBkq,spotify:track:2cCbPPjgPMRjjwRtJhdBkq,https://api.spotify.com/v1/tracks/2cCbPPjgPMRjjwRtJhdBkq,https://api.spotify.com/v1/audio-analysis/2cCbPPjgPMRjjwRtJhdBkq,208630,4
590,0.62,0.409,1,-10.146,1,0.0282,0.77,0.0542,0.105,0.582,113.946,audio_features,3iBgrkexCzVuPy4O9vx7Mf,spotify:track:3iBgrkexCzVuPy4O9vx7Mf,https://api.spotify.com/v1/tracks/3iBgrkexCzVuPy4O9vx7Mf,https://api.spotify.com/v1/audio-analysis/3iBgrkexCzVuPy4O9vx7Mf,135067,3
591,0.591,0.637,9,-6.365,0,0.03,0.0107,1.95e-06,0.113,0.432,99.998,audio_features,11BKm0j4eYoCPPpCONAVwA,spotify:track:11BKm0j4eYoCPPpCONAVwA,https://api.spotify.com/v1/tracks/11BKm0j4eYoCPPpCONAVwA,https://api.spotify.com/v1/audio-analysis/11BKm0j4eYoCPPpCONAVwA,244760,4
592,0.494,0.348,9,-9.791,0,0.03,0.652,1.07e-05,0.0859,0.134,104.923,audio_features,2Y67qsABsPKMrvCxPCzL6r,spotify:track:2Y67qsABsPKMrvCxPCzL6r,https://api.spotify.com/v1/tracks/2Y67qsABsPKMrvCxPCzL6r,https://api.spotify.com/v1/audio-analysis/2Y67qsABsPKMrvCxPCzL6r,184963,3
